amount,velocity,failed_attempts,is_fraud,hour,day_of_week,currency_EUR,currency_INR,currency_USD,transactionType_PAYMENT,transactionType_TRANSFER,transactionType_WITHDRAW,channel_ATM,channel_CARD,channel_MOBILE,channel_NETBANKING,status_PENDING,status_SUCCESS
7264,1,1,0,10,2,0,1,0,0,1,0,0,0,1,0,0,1
2264,4,0,1,23,2,0,1,0,0,0,1,0,1,0,0,1,0
17625,2,3,1,0,2,0,1,0,1,0,0,1,0,0,0,1,0
1569,3,2,1,1,4,0,0,1,0,1,0,0,1,0,0,1,0
1899,6,1,1,7,4,1,0,0,0,1,0,0,0,1,0,1,0
87833,6,1,1,0,2,0,1,0,0,0,1,0,0,0,1,1,0
12068,0,3,1,21,5,0,0,1,0,1,0,1,0,0,0,1,0
6027,3,0,0,16,3,1,0,0,0,0,1,0,0,1,0,0,1
95460,5,3,1,23,3,0,0,1,1,0,0,0,1,0,0,1,0
4315,3,0,0,18,4,1,0,0,0,1,0,0,0,1,0,0,1
15535,4,3,1,3,0,1,0,0,0,1,0,0,0,1,0,1,0
88888,4,1,1,21,2,0,0,1,0,0,1,0,1,0,0,1,0
12510,2,4,1,5,1,0,1,0,0,0,1,0,0,0,1,1,0
4266,2,3,1,13,6,0,1,0,0,1,0,1,0,0,0,1,0
4167,2,0,0,16,0,0,1,0,0,0,1,1,0,0,0,0,1
5990,2,3,1,14,3,0,0,1,1,0,0,0,0,1,0,1,0
4177,2,3,1,1,4,1,0,0,0,1,0,0,0,0,1,1,0
4639,0,0,0,23,5,0,0,1,0,0,1,1,0,0,0,0,1
2165,2,2,1,19,2,1,0,0,1,0,0,0,0,0,1,1,0
51701,3,0,1,10,6,0,1,0,0,1,0,0,1,0,0,1,0
14892,5,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0
4065,3,4,1,12,6,1,0,0,0,1,0,0,0,0,1,1,0
9142,6,1,1,13,0,1,0,0,0,0,1,0,0,0,1,1,0
4019,1,3,1,23,6,0,0,1,0,1,0,0,1,0,0,1,0
13091,6,4,1,20,3,0,1,0,1,0,0,0,0,1,0,1,0
3151,4,3,1,4,5,0,1,0,1,0,0,0,1,0,0,1,0
78548,5,1,1,14,2,0,0,1,1,0,0,0,0,1,0,1,0
109989,2,2,1,0,6,0,0,1,0,1,0,1,0,0,0,1,0
73340,6,0,1,2,4,0,1,0,0,1,0,0,0,1,0,1,0
4184,3,0,0,8,4,0,0,1,0,0,1,0,0,1,0,0,1
173825,4,4,1,8,0,0,1,0,0,0,1,0,0,1,0,1,0
121261,6,1,1,11,0,0,0,1,0,1,0,0,0,0,1,1,0
16568,6,3,1,5,4,0,0,1,1,0,0,0,0,0,1,1,0
11706,0,0,0,3,1,0,0,1,0,0,1,0,1,0,0,0,1
15745,1,4,1,3,6,0,0,1,0,1,0,0,1,0,0,1,0
11486,6,0,1,9,2,1,0,0,1,0,0,0,0,0,1,1,0
10980,5,0,1,13,4,0,1,0,1,0,0,0,0,1,0,1,0
9153,4,4,1,17,4,1,0,0,1,0,0,1,0,0,0,1,0
19563,2,0,0,22,4,1,0,0,1,0,0,0,1,0,0,0,1
7546,2,4,1,5,0,1,0,0,1,0,0,1,0,0,0,1,0
3527,5,1,1,11,4,1,0,0,0,0,1,0,0,1,0,1,0
179042,3,4,1,5,1,0,0,1,0,1,0,1,0,0,0,1,0
12844,6,3,1,15,0,0,0,1,0,0,1,0,1,0,0,1,0
72550,5,1,1,11,4,1,0,0,0,0,1,0,0,1,0,1,0
6064,0,3,1,0,3,0,1,0,0,0,1,0,0,0,1,1,0
3225,6,0,1,23,3,1,0,0,0,0,1,0,0,0,1,1,0
154655,6,3,1,2,0,0,1,0,0,1,0,0,0,0,1,1,0
13202,1,0,0,21,1,0,0,1,0,1,0,0,1,0,0,0,1
4446,0,0,0,12,3,1,0,0,0,0,1,1,0,0,0,0,1
3549,2,1,0,15,4,0,0,1,0,1,0,0,0,0,1,0,1
18378,2,1,0,10,4,0,1,0,1,0,0,0,0,0,1,0,1
17983,2,1,0,6,5,1,0,0,0,0,1,1,0,0,0,0,1
1781,5,4,1,21,0,0,1,0,1,0,0,0,1,0,0,1,0
4506,5,1,1,15,6,0,0,1,1,0,0,0,0,0,1,1,0
123639,1,3,1,23,0,1,0,0,0,0,1,0,0,1,0,1,0
166,4,3,1,14,3,0,0,1,0,0,1,0,0,0,1,1,0
100899,5,3,1,20,3,0,0,1,0,1,0,0,1,0,0,1,0
906,6,2,1,7,1,0,0,1,0,0,1,1,0,0,0,1,0
5912,5,0,1,8,3,0,1,0,1,0,0,0,1,0,0,1,0
12184,4,2,1,5,1,0,0,1,0,0,1,0,0,0,1,1,0
93038,3,4,1,14,0,1,0,0,1,0,0,0,0,0,1,1,0
18370,5,1,1,9,5,0,1,0,0,1,0,0,0,0,1,1,0
124236,5,1,1,14,6,0,0,1,1,0,0,0,0,1,0,1,0
1234,4,0,1,22,3,0,1,0,0,1,0,0,0,1,0,1,0
1077,1,3,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
187495,2,1,1,8,4,1,0,0,1,0,0,1,0,0,0,1,0
18370,4,1,1,10,4,1,0,0,0,0,1,0,0,0,1,1,0
2644,4,2,1,20,0,0,0,1,0,1,0,1,0,0,0,1,0
2551,6,2,1,9,4,0,0,1,0,1,0,0,1,0,0,1,0
83246,6,1,1,2,2,0,1,0,1,0,0,0,0,0,1,1,0
4839,4,1,1,21,2,1,0,0,0,0,1,0,0,0,1,1,0
93465,5,1,1,22,5,1,0,0,0,0,1,0,0,0,1,1,0
711,0,3,1,20,5,0,0,1,0,0,1,1,0,0,0,1,0
12316,3,4,1,20,0,0,1,0,0,1,0,1,0,0,0,1,0
3743,0,1,0,6,2,0,0,1,0,1,0,0,0,1,0,0,1
9239,2,3,1,18,4,0,0,1,1,0,0,0,0,0,1,1,0
7807,1,3,1,14,6,1,0,0,1,0,0,0,0,0,1,1,0
1474,0,1,0,19,3,1,0,0,0,1,0,0,0,1,0,0,1
19619,6,0,1,4,0,0,1,0,0,1,0,1,0,0,0,1,0
165801,1,3,1,23,6,0,1,0,1,0,0,0,1,0,0,1,0
183934,6,3,1,9,4,1,0,0,1,0,0,0,0,0,1,1,0
70306,4,3,1,5,0,1,0,0,0,0,1,1,0,0,0,1,0
78962,4,0,1,22,5,0,1,0,1,0,0,1,0,0,0,1,0
19928,2,0,0,19,2,1,0,0,0,1,0,0,1,0,0,0,1
50336,2,4,1,23,1,0,0,1,0,0,1,1,0,0,0,1,0
15294,5,1,1,23,6,0,1,0,0,1,0,0,0,0,1,1,0
165198,5,3,1,20,2,0,1,0,1,0,0,0,0,0,1,1,0
4396,3,0,1,15,1,0,1,0,0,1,0,0,0,1,0,1,0
95976,6,1,1,18,4,0,0,1,1,0,0,1,0,0,0,1,0
4628,6,2,1,23,1,0,0,1,0,0,1,0,0,0,1,1,0
195703,5,0,1,17,3,0,0,1,0,1,0,0,0,1,0,1,0
1266,0,0,0,7,1,0,0,1,1,0,0,0,0,1,0,0,1
2492,2,0,0,7,1,1,0,0,0,1,0,1,0,0,0,0,1
7371,4,3,1,18,0,0,1,0,1,0,0,0,1,0,0,1,0
5205,4,2,1,10,6,1,0,0,0,1,0,0,0,1,0,1,0
11364,3,1,0,21,4,1,0,0,1,0,0,0,0,0,1,0,1
17427,5,2,1,22,2,0,1,0,0,1,0,0,1,0,0,1,0
870,4,3,1,1,2,1,0,0,0,1,0,0,0,0,1,1,0
14368,6,4,1,4,1,0,0,1,1,0,0,0,0,0,1,1,0
14186,0,2,1,0,4,0,0,1,1,0,0,0,0,1,0,1,0
118003,4,2,1,23,6,0,1,0,0,1,0,0,1,0,0,1,0
104004,2,1,1,11,4,0,0,1,0,1,0,0,1,0,0,1,0
191680,6,1,1,3,2,1,0,0,1,0,0,0,0,0,1,1,0
52009,0,3,1,7,4,1,0,0,0,1,0,1,0,0,0,1,0
3701,5,0,1,5,4,1,0,0,0,0,1,0,1,0,0,1,0
72501,4,0,1,19,4,0,0,1,0,0,1,0,1,0,0,1,0
2986,4,1,1,5,0,0,0,1,0,1,0,0,0,0,1,1,0
2117,4,2,1,12,4,0,0,1,0,1,0,0,1,0,0,1,0
121701,4,2,1,6,5,0,1,0,1,0,0,1,0,0,0,1,0
142645,6,2,1,22,5,0,1,0,0,0,1,1,0,0,0,1,0
2391,1,4,1,21,1,0,1,0,1,0,0,0,0,0,1,1,0
17429,5,2,1,21,4,0,0,1,0,0,1,1,0,0,0,1,0
2984,0,1,1,19,1,0,1,0,0,1,0,1,0,0,0,1,0
141,2,3,1,2,4,1,0,0,0,0,1,0,1,0,0,1,0
8522,4,3,1,19,5,1,0,0,0,1,0,0,1,0,0,1,0
5234,4,3,1,17,6,1,0,0,0,0,1,0,1,0,0,1,0
4394,4,4,1,21,2,0,0,1,0,0,1,1,0,0,0,1,0
88058,5,2,1,9,0,0,1,0,0,0,1,0,0,0,1,1,0
4615,3,1,0,6,5,0,0,1,0,1,0,0,0,1,0,0,1
848,6,0,1,18,3,0,0,1,0,1,0,1,0,0,0,1,0
2967,5,3,1,23,5,1,0,0,0,1,0,1,0,0,0,1,0
115209,3,4,1,14,2,0,0,1,1,0,0,1,0,0,0,1,0
3424,2,1,0,9,3,0,0,1,0,0,1,0,0,1,0,0,1
18067,3,1,0,17,1,1,0,0,1,0,0,0,0,0,1,0,1
2982,2,4,1,6,2,1,0,0,0,0,1,0,0,0,1,1,0
87003,6,4,1,9,6,1,0,0,0,1,0,1,0,0,0,1,0
108045,3,3,1,7,5,0,1,0,0,1,0,0,1,0,0,1,0
120739,4,0,1,23,6,0,1,0,0,1,0,1,0,0,0,1,0
73128,4,1,1,9,5,0,0,1,0,1,0,0,0,1,0,1,0
2482,3,3,1,13,6,0,0,1,0,1,0,1,0,0,0,1,0
146293,1,4,1,0,6,1,0,0,0,0,1,0,0,1,0,1,0
972,1,0,1,16,0,0,1,0,1,0,0,1,0,0,0,1,0
2857,6,4,1,11,6,0,1,0,1,0,0,0,0,1,0,1,0
1353,2,0,0,18,6,1,0,0,0,0,1,1,0,0,0,0,1
104688,3,0,1,7,5,0,0,1,1,0,0,1,0,0,0,1,0
6875,4,3,1,6,3,0,0,1,0,0,1,0,1,0,0,1,0
3459,5,4,1,0,2,0,0,1,0,1,0,0,0,0,1,1,0
111790,6,0,1,16,0,0,0,1,0,0,1,0,0,1,0,1,0
18194,0,4,1,4,2,0,0,1,1,0,0,0,1,0,0,1,0
13275,3,4,1,21,3,0,1,0,0,0,1,1,0,0,0,1,0
5276,6,0,1,11,5,0,1,0,1,0,0,0,0,0,1,1,0
9299,0,1,0,3,4,1,0,0,0,1,0,0,1,0,0,0,1
303,5,1,1,22,4,0,0,1,0,0,1,1,0,0,0,1,0
8854,2,4,1,1,3,0,0,1,0,1,0,0,0,1,0,1,0
4601,5,1,1,20,5,0,1,0,1,0,0,0,0,1,0,1,0
19002,0,3,1,19,5,0,1,0,1,0,0,0,0,1,0,1,0
2985,2,0,0,12,0,1,0,0,0,0,1,1,0,0,0,0,1
16567,4,3,1,2,4,1,0,0,0,1,0,0,0,0,1,1,0
3753,1,3,1,7,1,0,0,1,0,1,0,0,1,0,0,1,0
2955,1,0,0,4,2,0,0,1,0,1,0,1,0,0,0,0,1
18158,6,4,1,4,6,0,1,0,1,0,0,0,0,1,0,1,0
63759,0,3,1,13,6,0,1,0,0,1,0,0,0,1,0,1,0
1732,0,0,0,8,3,1,0,0,0,1,0,0,0,0,1,0,1
74425,4,1,1,12,5,0,0,1,0,1,0,1,0,0,0,1,0
648,6,4,1,11,4,0,1,0,0,0,1,1,0,0,0,1,0
59301,0,3,1,23,0,0,0,1,0,1,0,0,1,0,0,1,0
199296,4,0,1,15,0,0,1,0,0,1,0,0,0,1,0,1,0
2026,5,1,1,7,2,1,0,0,0,0,1,0,1,0,0,1,0
438,6,2,1,17,2,0,0,1,0,1,0,1,0,0,0,1,0
146371,2,1,1,10,2,0,1,0,0,1,0,0,1,0,0,1,0
6687,5,2,1,1,3,0,0,1,0,0,1,1,0,0,0,1,0
15968,4,3,1,7,4,1,0,0,1,0,0,0,1,0,0,1,0
79234,0,0,1,0,4,0,0,1,1,0,0,1,0,0,0,1,0
16746,4,0,1,3,6,0,1,0,1,0,0,0,0,0,1,1,0
128209,5,2,1,14,5,0,0,1,1,0,0,1,0,0,0,1,0
17227,1,2,1,6,3,1,0,0,1,0,0,0,0,0,1,1,0
6099,6,0,1,23,5,0,1,0,1,0,0,0,0,0,1,1,0
14128,5,1,1,8,0,1,0,0,0,0,1,0,0,1,0,1,0
141718,3,4,1,2,1,1,0,0,1,0,0,0,0,0,1,1,0
14960,5,3,1,9,1,1,0,0,0,0,1,0,0,1,0,1,0
1874,5,1,1,21,2,1,0,0,0,1,0,1,0,0,0,1,0
7250,5,1,1,2,4,0,0,1,0,1,0,1,0,0,0,1,0
4004,5,0,1,12,3,0,0,1,0,0,1,0,0,0,1,1,0
9331,0,3,1,14,1,0,0,1,0,0,1,0,0,0,1,1,0
2641,3,0,1,7,6,0,0,1,1,0,0,0,0,1,0,1,0
3817,5,3,1,5,0,0,1,0,1,0,0,0,1,0,0,1,0
103965,0,3,1,18,2,1,0,0,1,0,0,1,0,0,0,1,0
193870,4,4,1,13,5,0,1,0,1,0,0,0,0,0,1,1,0
19115,1,4,1,8,0,0,0,1,1,0,0,0,1,0,0,1,0
17686,4,4,1,21,4,1,0,0,1,0,0,0,1,0,0,1,0
1729,1,1,0,11,4,1,0,0,1,0,0,1,0,0,0,0,1
68644,3,3,1,3,3,1,0,0,0,1,0,0,1,0,0,1,0
147420,4,4,1,11,6,1,0,0,1,0,0,0,1,0,0,1,0
107370,2,0,1,7,2,0,0,1,0,0,1,0,0,1,0,1,0
152621,1,3,1,6,3,0,1,0,0,1,0,0,0,1,0,1,0
169824,5,4,1,23,2,0,0,1,0,0,1,0,0,0,1,1,0
354,5,2,1,14,6,1,0,0,1,0,0,0,1,0,0,1,0
3750,6,3,1,22,1,0,1,0,0,0,1,0,0,1,0,1,0
17817,2,1,0,3,3,0,0,1,0,1,0,0,0,1,0,0,1
2224,2,0,0,10,3,0,0,1,0,1,0,1,0,0,0,0,1
163486,5,3,1,17,6,1,0,0,0,0,1,0,1,0,0,1,0
2407,1,2,1,5,6,1,0,0,0,0,1,0,0,1,0,1,0
1985,6,3,1,13,0,1,0,0,0,1,0,0,0,1,0,1,0
3348,5,4,1,7,6,1,0,0,1,0,0,1,0,0,0,1,0
3801,3,3,1,5,2,0,0,1,1,0,0,0,0,0,1,1,0
2216,3,2,1,9,1,0,1,0,1,0,0,0,0,1,0,1,0
4703,6,1,1,6,4,0,1,0,0,1,0,0,0,0,1,1,0
146487,0,2,1,1,5,1,0,0,0,1,0,1,0,0,0,1,0
142751,6,2,1,7,1,0,0,1,0,0,1,0,0,1,0,1,0
5709,6,1,1,18,6,0,1,0,1,0,0,0,0,0,1,1,0
150169,2,2,1,14,2,1,0,0,1,0,0,0,0,0,1,1,0
13174,5,3,1,14,2,1,0,0,1,0,0,1,0,0,0,1,0
16238,5,1,1,12,5,0,1,0,0,1,0,1,0,0,0,1,0
14999,6,4,1,1,5,0,1,0,0,1,0,0,1,0,0,1,0
15779,5,3,1,23,0,1,0,0,1,0,0,0,1,0,0,1,0
4934,5,1,1,8,3,1,0,0,0,1,0,0,0,0,1,1,0
135217,1,3,1,16,6,1,0,0,0,0,1,0,0,0,1,1,0
12673,5,1,1,1,5,0,0,1,1,0,0,0,1,0,0,1,0
1163,6,1,1,18,6,0,0,1,0,1,0,1,0,0,0,1,0
3723,0,4,1,9,1,0,1,0,0,1,0,0,0,1,0,1,0
1962,1,1,0,13,5,0,1,0,0,1,0,0,1,0,0,0,1
11122,3,2,1,6,0,0,1,0,0,0,1,0,0,1,0,1,0
54736,0,4,1,7,4,0,1,0,0,0,1,0,1,0,0,1,0
17062,2,2,1,14,5,1,0,0,1,0,0,1,0,0,0,1,0
15543,5,2,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0
58876,4,0,1,16,0,0,0,1,0,0,1,0,0,1,0,1,0
1717,2,1,1,19,0,0,0,1,1,0,0,0,1,0,0,1,0
4488,1,2,1,12,5,0,1,0,0,0,1,0,0,0,1,1,0
146919,3,2,1,19,3,0,0,1,0,0,1,0,0,1,0,1,0
149164,3,3,1,10,4,0,0,1,0,1,0,0,0,1,0,1,0
3475,2,2,1,21,6,0,0,1,1,0,0,0,1,0,0,1,0
2946,3,0,0,0,6,1,0,0,0,0,1,0,0,1,0,0,1
184406,1,0,1,4,6,1,0,0,0,0,1,1,0,0,0,1,0
624,4,3,1,11,0,1,0,0,1,0,0,1,0,0,0,1,0
3943,2,2,1,23,0,0,0,1,1,0,0,0,0,1,0,1,0
62871,6,4,1,4,1,1,0,0,0,1,0,0,1,0,0,1,0
7410,5,2,1,11,4,1,0,0,0,0,1,0,0,1,0,1,0
10727,6,1,1,0,5,1,0,0,0,1,0,0,1,0,0,1,0
3164,4,1,1,18,1,0,0,1,0,0,1,0,0,0,1,1,0
4720,6,2,1,5,3,0,0,1,0,1,0,1,0,0,0,1,0
108777,0,4,1,18,4,1,0,0,0,1,0,0,0,0,1,1,0
9177,4,0,1,21,6,0,0,1,0,0,1,0,1,0,0,1,0
3431,5,0,1,13,4,0,1,0,0,1,0,1,0,0,0,1,0
12284,1,1,0,0,6,1,0,0,0,0,1,0,0,1,0,0,1
1048,0,4,1,2,1,1,0,0,0,1,0,0,1,0,0,1,0
175112,1,3,1,6,6,0,1,0,0,0,1,0,0,0,1,1,0
2827,0,1,1,18,3,0,0,1,0,1,0,0,0,0,1,1,0
132505,0,2,1,14,0,0,1,0,0,0,1,0,0,1,0,1,0
3146,2,2,1,16,1,1,0,0,1,0,0,1,0,0,0,1,0
1079,4,0,1,15,2,0,1,0,0,0,1,0,0,0,1,1,0
8904,4,2,1,21,6,0,0,1,0,0,1,0,0,0,1,1,0
90144,0,4,1,16,0,1,0,0,0,1,0,0,0,0,1,1,0
5032,4,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0
12432,3,4,1,1,4,0,1,0,0,1,0,0,0,0,1,1,0
190132,0,3,1,5,3,0,1,0,1,0,0,0,1,0,0,1,0
130613,1,1,1,13,4,1,0,0,0,1,0,0,1,0,0,1,0
3921,1,2,1,12,2,1,0,0,0,0,1,0,0,0,1,1,0
82131,6,1,1,23,1,0,0,1,1,0,0,0,1,0,0,1,0
212,1,4,1,18,4,0,1,0,0,1,0,0,1,0,0,1,0
62789,6,3,1,12,1,0,0,1,1,0,0,0,1,0,0,1,0
3975,0,1,0,1,5,0,0,1,1,0,0,0,1,0,0,0,1
15201,3,3,1,3,2,0,1,0,1,0,0,0,0,1,0,1,0
18527,3,2,1,5,2,0,1,0,1,0,0,1,0,0,0,1,0
15678,1,0,0,12,0,0,1,0,1,0,0,1,0,0,0,0,1
4673,1,4,1,14,5,1,0,0,1,0,0,0,0,1,0,1,0
3148,0,2,1,2,2,1,0,0,0,0,1,0,0,0,1,1,0
167056,0,2,1,21,6,0,1,0,0,0,1,1,0,0,0,1,0
8491,3,0,0,13,3,0,1,0,0,1,0,0,1,0,0,0,1
14900,4,2,1,15,1,1,0,0,0,1,0,0,0,1,0,1,0
104240,4,1,1,1,4,1,0,0,0,0,1,1,0,0,0,1,0
12052,2,4,1,12,1,0,0,1,0,0,1,1,0,0,0,1,0
154737,0,3,1,15,1,0,0,1,0,0,1,0,0,0,1,1,0
107863,1,0,1,3,0,0,0,1,0,0,1,0,0,0,1,1,0
7037,4,2,1,0,3,1,0,0,0,1,0,0,0,1,0,1,0
5840,0,4,1,22,4,0,1,0,0,1,0,0,0,1,0,1,0
18589,1,4,1,23,4,0,0,1,0,0,1,0,0,1,0,1,0
17589,3,3,1,2,6,0,1,0,0,1,0,0,0,1,0,1,0
17641,3,4,1,11,0,0,0,1,0,0,1,1,0,0,0,1,0
8439,1,0,0,6,5,0,1,0,0,0,1,1,0,0,0,0,1
1269,3,4,1,21,4,0,0,1,0,1,0,0,0,0,1,1,0
2323,5,3,1,10,5,1,0,0,1,0,0,0,1,0,0,1,0
133423,1,3,1,3,4,0,0,1,0,0,1,1,0,0,0,1,0
3992,1,2,1,12,4,1,0,0,0,0,1,1,0,0,0,1,0
9672,6,4,1,17,4,0,1,0,0,1,0,0,0,1,0,1,0
77968,6,0,1,20,0,0,0,1,0,0,1,0,1,0,0,1,0
9495,5,3,1,17,0,0,1,0,0,0,1,1,0,0,0,1,0
1272,6,0,1,5,4,1,0,0,0,0,1,0,0,1,0,1,0
4011,6,2,1,4,6,0,0,1,0,0,1,0,0,1,0,1,0
1549,1,2,1,20,0,1,0,0,0,1,0,0,0,0,1,1,0
344,1,4,1,1,5,0,1,0,0,1,0,0,0,0,1,1,0
14358,1,2,1,6,4,0,1,0,0,1,0,0,0,0,1,1,0
12473,6,2,1,8,2,0,1,0,0,0,1,1,0,0,0,1,0
105824,0,4,1,18,3,0,1,0,0,0,1,0,0,0,1,1,0
93221,0,0,1,23,0,0,1,0,1,0,0,0,0,1,0,1,0
88142,3,3,1,12,1,1,0,0,0,1,0,0,1,0,0,1,0
19120,4,4,1,6,5,0,1,0,0,1,0,0,0,1,0,1,0
15515,5,4,1,9,6,0,1,0,0,1,0,1,0,0,0,1,0
179977,1,2,1,4,3,1,0,0,0,1,0,0,0,1,0,1,0
8275,2,0,0,9,4,1,0,0,0,1,0,0,0,0,1,0,1
1328,4,3,1,14,3,0,1,0,0,1,0,1,0,0,0,1,0
531,5,2,1,1,5,0,0,1,0,0,1,0,0,1,0,1,0
2419,1,4,1,23,3,0,1,0,0,1,0,0,1,0,0,1,0
4402,5,4,1,5,1,1,0,0,1,0,0,0,0,1,0,1,0
133550,5,2,1,20,3,0,1,0,1,0,0,0,0,1,0,1,0
19652,3,3,1,12,4,0,1,0,0,0,1,1,0,0,0,1,0
104465,0,2,1,12,0,0,1,0,0,1,0,0,0,1,0,1,0
8905,2,2,1,22,0,0,1,0,0,0,1,1,0,0,0,1,0
165539,3,4,1,20,1,0,0,1,0,0,1,0,0,1,0,1,0
159033,1,3,1,18,4,0,0,1,0,1,0,0,1,0,0,1,0
66335,1,0,1,11,2,0,1,0,0,0,1,0,0,1,0,1,0
2455,2,4,1,0,5,0,1,0,0,1,0,0,1,0,0,1,0
19023,3,2,1,3,2,1,0,0,1,0,0,0,0,0,1,1,0
148792,1,4,1,19,6,0,1,0,1,0,0,0,0,1,0,1,0
58133,0,3,1,23,1,1,0,0,0,0,1,0,0,1,0,1,0
4339,2,1,0,15,1,0,0,1,0,0,1,1,0,0,0,0,1
3319,4,1,1,2,6,0,1,0,1,0,0,1,0,0,0,1,0
55428,1,1,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
16095,1,3,1,20,6,0,1,0,0,0,1,0,0,0,1,1,0
11782,1,2,1,15,0,0,0,1,0,1,0,1,0,0,0,1,0
2036,3,0,0,14,4,0,1,0,0,1,0,0,1,0,0,0,1
814,1,4,1,16,2,0,0,1,0,0,1,0,0,0,1,1,0
17360,3,1,0,9,5,1,0,0,1,0,0,1,0,0,0,0,1
2010,0,0,1,7,3,1,0,0,0,0,1,1,0,0,0,1,0
64061,5,4,1,11,0,1,0,0,1,0,0,1,0,0,0,1,0
8340,2,1,0,11,6,0,1,0,0,0,1,0,0,0,1,0,1
2329,5,4,1,8,3,1,0,0,0,0,1,0,0,0,1,1,0
1189,3,0,0,14,2,0,1,0,0,1,0,0,0,1,0,0,1
12728,4,1,1,7,4,0,1,0,1,0,0,0,1,0,0,1,0
4574,6,0,1,2,2,0,1,0,0,0,1,0,0,0,1,1,0
97307,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0
1315,3,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,1
115814,4,4,1,3,4,0,0,1,1,0,0,0,1,0,0,1,0
177207,2,3,1,0,2,0,0,1,1,0,0,1,0,0,0,1,0
160259,6,3,1,16,1,0,1,0,0,1,0,0,1,0,0,1,0
184187,4,2,1,6,2,1,0,0,0,0,1,1,0,0,0,1,0
1307,6,3,1,19,4,1,0,0,1,0,0,0,0,0,1,1,0
50211,2,0,1,18,4,0,0,1,1,0,0,0,0,1,0,1,0
17563,5,4,1,14,4,0,1,0,1,0,0,0,1,0,0,1,0
170231,0,4,1,4,4,1,0,0,1,0,0,1,0,0,0,1,0
16,1,4,1,22,4,0,0,1,1,0,0,0,0,0,1,1,0
12156,0,2,1,14,4,1,0,0,0,0,1,1,0,0,0,1,0
83410,5,2,1,22,0,1,0,0,1,0,0,1,0,0,0,1,0
3549,3,0,0,21,3,1,0,0,1,0,0,1,0,0,0,0,1
15803,1,4,1,22,4,0,1,0,0,0,1,0,0,0,1,1,0
18699,5,2,1,10,4,0,1,0,0,0,1,1,0,0,0,1,0
176858,4,2,1,0,5,1,0,0,1,0,0,0,0,1,0,1,0
176784,4,3,1,14,3,0,1,0,0,0,1,0,0,0,1,1,0
65187,5,2,1,14,4,0,0,1,0,0,1,1,0,0,0,1,0
96137,3,1,1,8,3,0,0,1,0,0,1,0,0,1,0,1,0
4558,3,2,1,16,1,0,1,0,0,0,1,0,0,0,1,1,0
2989,2,3,1,22,0,1,0,0,0,1,0,0,1,0,0,1,0
589,2,4,1,1,6,0,1,0,0,0,1,0,0,0,1,1,0
60744,2,3,1,3,5,0,1,0,0,0,1,1,0,0,0,1,0
94,6,0,1,22,2,0,0,1,0,0,1,1,0,0,0,1,0
2367,4,2,1,19,1,0,1,0,0,1,0,0,1,0,0,1,0
79363,0,2,1,11,5,0,0,1,0,0,1,0,1,0,0,1,0
137832,3,4,1,20,5,0,0,1,1,0,0,0,1,0,0,1,0
3006,3,3,1,5,3,1,0,0,0,0,1,0,0,0,1,1,0
176951,2,3,1,21,0,1,0,0,0,1,0,1,0,0,0,1,0
16414,2,2,1,14,4,0,0,1,0,1,0,0,1,0,0,1,0
4019,2,4,1,8,1,0,1,0,0,0,1,0,0,1,0,1,0
788,2,3,1,19,3,0,0,1,1,0,0,0,1,0,0,1,0
19561,3,3,1,10,2,0,1,0,1,0,0,0,0,0,1,1,0
3298,3,4,1,21,6,0,1,0,0,1,0,0,0,0,1,1,0
40,2,3,1,1,5,1,0,0,0,0,1,0,1,0,0,1,0
13870,5,4,1,3,3,0,1,0,1,0,0,0,1,0,0,1,0
181503,3,4,1,14,0,0,1,0,1,0,0,0,0,0,1,1,0
212,5,1,1,16,4,0,0,1,0,1,0,1,0,0,0,1,0
132982,4,3,1,18,2,0,1,0,1,0,0,0,0,1,0,1,0
19,0,1,1,2,6,1,0,0,0,0,1,0,0,0,1,1,0
122834,2,3,1,18,3,0,0,1,0,1,0,0,1,0,0,1,0
142269,3,4,1,22,3,1,0,0,0,0,1,0,0,0,1,1,0
173192,1,0,1,11,4,0,1,0,0,0,1,1,0,0,0,1,0
1390,4,2,1,16,2,0,1,0,0,0,1,0,1,0,0,1,0
183061,2,4,1,4,6,1,0,0,0,1,0,0,0,0,1,1,0
8690,3,3,1,11,5,0,0,1,0,1,0,0,1,0,0,1,0
123970,5,4,1,17,5,1,0,0,0,0,1,0,0,0,1,1,0
4665,3,3,1,12,4,1,0,0,0,0,1,0,0,0,1,1,0
15868,4,3,1,14,5,0,1,0,0,0,1,1,0,0,0,1,0
77240,2,3,1,4,4,0,1,0,0,0,1,0,1,0,0,1,0
17514,1,4,1,21,0,0,1,0,0,0,1,0,0,1,0,1,0
2259,6,3,1,4,3,1,0,0,0,1,0,0,0,1,0,1,0
17635,6,4,1,12,1,0,0,1,1,0,0,0,0,0,1,1,0
17234,0,3,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
2764,4,1,1,5,4,0,1,0,0,1,0,0,0,0,1,1,0
